filename	ATTRIBUTE_sampletype	CONTROL	CASE	ATTRIBUTE_media
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_75RM_BESC-866-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run791.mzML	besc-866-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_75LM_BESC-866-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run98.mzML	besc-866-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_74RZM_BESC-866-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run587.mzML	besc-866-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_74RM_BESC-866-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run989.mzML	besc-866-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_74LM_BESC-866-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run314.mzML	besc-866-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_73RZM_BESC-866-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run523.mzML	besc-866-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_73RM_BESC-866-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run898.mzML	besc-866-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_72RZM_BESC-86-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run551.mzML	besc-86-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_72RM_BESC-86-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run870.mzML	besc-86-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_72LM_BESC-86-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run110.mzML	besc-86-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_71RZM_BESC-847-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run642.mzML	besc-847-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_71RM_BESC-847-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run986.mzML	besc-847-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_71LM_BESC-847-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run219.mzML	besc-847-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_70RZM_BESC-847-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run475.mzML	besc-847-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_70RM_BESC-847-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run882.mzML	besc-847-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_70LM_BESC-847-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run128.mzML	besc-847-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_6RZM_BESC-13-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run612.mzML	besc-13-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_6RM_BESC-13-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run952.mzML	besc-13-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_6LM_BESC-13-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run228.mzML	besc-13-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_69RZM_BESC-847-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run420.mzML	besc-847-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_69RM_BESC-847-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run758.mzML	besc-847-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_69LM_BESC-847-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run31.mzML	besc-847-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_68RZM_BESC-847-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run636.mzML	besc-847-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_68RM_BESC-847-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run974.mzML	besc-847-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_68LM_BESC-847-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run250.mzML	besc-847-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_67RZM_BESC-847-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run463.mzML	besc-847-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_67RM_BESC-847-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run885.mzML	besc-847-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_67LM_BESC-847-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run152.mzML	besc-847-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_66RZM_BESC-847-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run411.mzML	besc-847-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_66RM_BESC-847-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run782.mzML	besc-847-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_66LM_BESC-847-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run34.mzML	besc-847-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_65RZM_BESC-845-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run666.mzML	besc-845-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_65RM_BESC-845-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1022.mzML	besc-845-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_65LM_BESC-845-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run244.mzML	besc-845-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_64RZM_BESC-845-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run502.mzML	besc-845-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_64RM_BESC-845-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run828.mzML	besc-845-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_64LM_BESC-845-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run122.mzML	besc-845-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_63RZM_BESC-845-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run438.mzML	besc-845-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_63RM_BESC-845-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run739.mzML	besc-845-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_63LM_BESC-845-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run92.mzML	besc-845-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_62RZM_BESC-845-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run639.mzML	besc-845-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_62RM_BESC-845-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run1016.mzML	besc-845-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_62LM_BESC-845-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run295.mzML	besc-845-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_61RZM_BESC-845-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run478.mzML	besc-845-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_61RM_BESC-845-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run858.mzML	besc-845-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_60RZM_BESC-845-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run408.mzML	besc-845-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_60RM_BESC-845-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run749.mzML	besc-845-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_60LM_BESC-845-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run58.mzML	besc-845-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_5RZM_BESC-13-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run514.mzML	besc-13-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_5RM_BESC-13-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run922.mzML	besc-13-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_5LM_BESC-13-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run149.mzML	besc-13-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_59RZM_BESC-833-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run633.mzML	besc-833-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_59RM_BESC-833-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run964.mzML	besc-833-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_59LM_BESC-833-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run311.mzML	besc-833-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_58RZM_BESC-833-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run554.mzML	besc-833-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_58RM_BESC-833-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run919.mzML	besc-833-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_58LM_BESC-833-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run162.mzML	besc-833-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_57RZM_BESC-833-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run414.mzML	besc-833-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_57RM_BESC-833-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run800.mzML	besc-833-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_57LM_BESC-833-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run19.mzML	besc-833-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_56RZM_BESC-833-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run627.mzML	besc-833-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_56RM_BESC-833-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run1013.mzML	besc-833-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_55RZM_BESC-833-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run505.mzML	besc-833-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_55RM_BESC-833-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run831.mzML	besc-833-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_55LM_BESC-833-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run107.mzML	besc-833-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_54RZM_BESC-56-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run657.mzML	besc-56-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_54RM_BESC-56-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1035.mzML	besc-56-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_54LM_BESC-56-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run305.mzML	besc-56-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_53RZM_BESC-56-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run560.mzML	besc-56-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_53RM_BESC-56-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run876.mzML	besc-56-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_53LM_BESC-56-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run210.mzML	besc-56-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_52RZM_BESC-56-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run356.mzML	besc-56-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_52RM_BESC-56-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run785.mzML	besc-56-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_52LM_BESC-56-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run55.mzML	besc-56-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_51RZM_BESC-470-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run472.mzML	besc-470-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_51RM_BESC-470-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run916.mzML	besc-470-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_51LM_BESC-470-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run171.mzML	besc-470-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_50RZM_BESC-448-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run669.mzML	besc-448-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_50RM_BESC-448-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run1007.mzML	besc-448-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_50LM_BESC-448-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run301.mzML	besc-448-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_4RZM_BESC-13-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run444.mzML	besc-13-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_4RM_BESC-13-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run706.mzML	besc-13-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_4LM_BESC-13-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run25.mzML	besc-13-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_49RZM_BESC-448-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run387.mzML	besc-448-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_49RZM_BESC-360-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run590.mzML	besc-360-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_49RM_BESC-448-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run745.mzML	besc-448-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_49RM_BESC-360-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run1025.mzML	besc-360-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_48RZM_BESC-388-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run600.mzML	besc-388-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_48RM_BESC-388-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run983.mzML	besc-388-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_48LM_BESC-388-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run232.mzML	besc-388-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_47RZM_BESC-388-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run496.mzML	besc-388-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_47RM_BESC-388-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run867.mzML	besc-388-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_47LM_BESC-388-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run140.mzML	besc-388-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_46RZM_BESC-388-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run423.mzML	besc-388-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_46RM_BESC-388-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run712.mzML	besc-388-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_46LM_BESC-388-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run101.mzML	besc-388-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_45RZM_BESC-388-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run624.mzML	besc-388-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_45RM_BESC-388-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run992.mzML	besc-388-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_45LM_BESC-388-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run286.mzML	besc-388-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_44RZM_BESC-388-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run511.mzML	besc-388-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_44RM_BESC-388-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run815.mzML	besc-388-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_44LM_BESC-388-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run165.mzML	besc-388-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_43RZM_BESC-388-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run405.mzML	besc-388-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_43RM_BESC-388-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run709.mzML	besc-388-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_43LM_BESC-388-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run52.mzML	besc-388-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_42RZM_BESC-360-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run651.mzML	besc-360-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
